题名,作者,来源,发表时间,文献类型,被引,下载,详情链接,下载链接,HTML链接,AI阅读链接,项目标签
短视频社会化阅读推广的发展动因、传播价值及反思,吴凡,图书馆,2021-10-15,期刊,55,2260,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGM5D5W-TdUjoGC87CBisId6QTdRA6DxBUzXDyU7du4HmuYkdjNQMN-f7OT1aMMm3PMpZBw_YGY1r-Og9WTEodFr7ksrH6sKepZV8U87GOd2yUTPE71ZhCnEnoP2pHQgiTYV9cFLWP0_cMc1Q6GNPhmP9uq4ufylKS_F-0yWolVH2w==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvki53oDHVhL3rBjJdra9zHZX2qFACWol7FiRxZHmLdNxF7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk09nTOWRts%2FjHfnNv%2BWuTB1xluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvki53oDHVhL3rBjJdra9zHZfJo%2BMdy6KqE2BncQ0yoUIuL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGYT32PGsRUD7YZSPzMMxJ6f1fs4iheqXGejVmqoCIWDbR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvXnGR2KqgsP2Q99_vva9PfxcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
国内图书馆移动短视频服务现状调查及启示——以抖音号为例,官凤婷,山东图书馆学刊,2019-12-28,期刊,54,957,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOq3dMaw_c2VoeqtlCeIS7afNMg8nVNxH_LeOZbhiLkjDAn8j-IApO1Bq967eq2NPqvze8ucUMElwA-JzbxzKLEUXrLH8RngYvdiWP3gOln7noCYvnrJjsbEj8R35cnP5JiqOj62zoXSq6QbanIIUlBkSQECRteGB5ToZMKBy7SSg==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdp9xMFmkePYI07tBv7fXudTSynOqRB8GN0S%2B%2Fxl4lVxsNz3H0wwkCuDkj2DPiMhpiR7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk09nTOWRts%2FjHfnNv%2BWuTB1xluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdp9xMFmkePYI07tBv7fXudTSynOqRB8GN0S%2B%2Fxl4lVxsPLD%2BwdpmtF0aYZ6aCi0HQCL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGYT32PGsRUD7YZSPzMMxJ6f1fs4iheqXGejVmqoCIWDbR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgidBoID_6rq4eWnL2sweQTwAM3Mfg6znnis_O0nyYvgmpX-s4n4jlL7XQKLOuexh_op3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
我国省级公共图书馆红色文化资源建设与发展研究,王春迎;朱坤豪;周知,图书馆学研究,2022-02-25,期刊,53,2195,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNUzxDS4EpPa5nbwmfNaMXPhj91bcqhrL54c5z9TsiSDAryUYinLtvSO2WMtHLkpYG0e6A1_LlEBMoVlP9lPGgTAVxpwX08JJoXI5013qr5kwTF04yCwuTo-r5ZhBcWXraw2PU1JpEN5e7az38fGGh8xRmc91GZJ4H8mR1nSObviQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFiwzCDUAUWfSiAQnJ6KRHvUVmr87qDlfH%2BxgvIX2ZFKR7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIkxW0nQ8d6r884zjtrLtUCqVxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFiwzCDUAUWfSiAQnJ6KRHve0ItwMoi3DdCqH8SISgBJuL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGYT32PGsRUD7YZSPzMMxJ6ehjBJ4SdPzeIoEwnK573VeR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid-LVp71txD3DkjPmE-l2CityzP9EddkRhyARRBgUqd-hvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
基于7Ps理论的公共图书馆新媒体服务营销策略研究——以上海图书馆为例,陈菲茵,江苏科技信息,2021-02-10,期刊,53,1981,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNUzxDS4EpPa5nbwmfNaMXPhj91bcqhrL6b3tyxB12htzc1Fgs-W9GmIeMaaxDNxUUdwk7L4anz4o5I0aYl_ibvFW7J9Iud3LLXbPn7rDprLK3nWRBstx6wDVCc0o6lP-aovaJNH_Ee_Akn8U5YCy2xTS__yGaXMRhKnkD6Q1AUZw==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkIFDUgUFO6zhuCZbIRGLBSDlMY27Jze8Yr713B8GQOyZ7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIkxW0nQ8d6r884zjtrLtUCqVxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkIFDUgUFO6zhuCZbIRGLBSOxzCkC2upsAog2sewAFroSL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGYT32PGsRUD7YZSPzMMxJ6ehjBJ4SdPzeIoEwnK573VeR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgicwsf0eP5HZKYA5OaAFzeaV0XLXokQfn7Guz3CHYNY7OhcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
基于PEST分析的公共图书馆移动短视频服务研究,王德银,图书馆工作与研究,2022-10-13,期刊,51,2792,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNUzxDS4EpPa5nbwmfNaMXPhj91bcqhrL54c5z9TsiSDDBRzLjHD7NdLl4D3AQZNictrNSO8aB_Fr-NSAGnoFwh3MTnDxhvZA1Dom37VDMNuq019xWb4S7mSzXpq7mOjo4TISR6hXUxQA9u1xyjDDPHOUmu5zl__8bYIKuWhsYlqQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFjA5OuUizMW7weIJOk0QB0Kf8hfwHiMWLkj01PJKRfz97b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIkxRNHPmXuLf2atDsNrUY%2FFRxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFjA5OuUizMW7weIJOk0QB0JoEHmjd%2Fzu%2B0jW6SVYE1SSL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGYT32PGsRUD7YZSPzMMxJ6fcyOsNIK6BfWW7qZ05BNy3R4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCv6eB-sfbCYtkBOS-mKPom_xvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
我国副省级及以上公共图书馆的短视频应用现状——以抖音为中心的调查,甘春梅;张梦金,图书馆论坛,2021-04-16 14:34,期刊,50,1213,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOGDNv9yL0GbTE05CRvlzEsWp-tJy1OkcD8HdoAsXb13ZfSl-EJ2FNoxNWFPI7pRmK6NllN5_ALOrXmGeBWRvwdI3zbVNdqce1GnW78nwE7kPryqAmJjpGrXeDBFE8bXmdOb7WcFZYRvgMtniA-zXQQ4Vwl_NebwiS2RbRlHJWMFg==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvk%2BK8fuOjy6tbGJi5E5jK71%2BN2miG92j4cP4qanLlx6ht7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIkxRNHPmXuLf2atDsNrUY%2FFRxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvk%2BK8fuOjy6tbGJi5E5jK710Y9IxxcAsjtzQq8NJWgC%2F2L6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGYT32PGsRUD7YZSPzMMxJ6fcyOsNIK6BfWW7qZ05BNy3R4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvf9PELjuyprHoqNBYxvEhcxcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
公共图书馆短视频营销效果影响因素研究——基于省级馆的调查,储节旺;吴若航,情报科学,2022-12-01,期刊,49,1796,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOhA2BsK9mrPzR8Cnsiq9uNyH5I5sZeg94GvR3npB_4aaNC0R98EN9l32VP5N1BNRulLCnhy0aMxpYOWTvLbfKpc2ipgPo0l8P4r6jfo28x5rhGEYCN8UDuaBvq7NargW3TYOI_5VsM29V5AnbHVCODBqMvKfm9bTdFXmH6uunGRQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpfnxH0ifbNup32DgGqxCY87FdNoFvQc%2FvRuaRMedm5gNIEM3Afs1PAfm8QGBdNL217b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk0arlkcMMFtyEFJwTuJkAtBxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpfnxH0ifbNup32DgGqxCY87FdNoFvQc%2FvRuaRMedm5gGSqKr%2BcFQW822UAOxlG6S%2BL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGbgc2h1DG8tgx9utv0L7%2BjwzqEI8XWU2elB03jpqAqQuR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgifanMNS8d6CPYTOffqeDEIsYi137hsElwIpX8wMFw3Vjq3tX2onnTexasLcgF4O3JF3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
基于AARRR模型的高校图书馆短视频阅读推广策略,吕冰玉;杨芳,图书馆工作与研究,2023-11-15,期刊,48,2756,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOKz_6JbG36fkmNxCvAxdx03XCH_4sW3cVXzFKLf_zZvhwLdmpgF6b0eHnMNQw1HFEwLxc-QPIIl7vvWD-y2zhRHnMyyn2Qh-pYupjevLb7tniucV8-0Dj6E9Qs1ZgppZsaUPb55HibU76-pqJLOPkMgKEomrOM9TsNwXXmbOxF9g==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpfnxH0ifbNup32DgGqxCY8jA5OuUizMW7weIJOk0QB0FDsogQRzyRvZp9DDWLE9G97b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk0arlkcMMFtyEFJwTuJkAtBxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpfnxH0ifbNup32DgGqxCY8jA5OuUizMW7weIJOk0QB0EmnGnNaRB2cMnQc%2FTRTQoCL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGbgc2h1DG8tgx9utv0L7%2BjwzqEI8XWU2elB03jpqAqQuR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvSt2u793BJNXkK5zrJkkjnq3tX2onnTexasLcgF4O3JF3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
短视频：图书馆下一个营销利器,张毅;陈丹,图书馆杂志,2021-08-15,期刊,48,1770,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNb9qof646lyf-BzsjNXQo1d15nhRV12_1bEXwp5nvNqsqyeqP3zVN8qvQhljE9ztyu7UO58l3Vd-Lm6RRIcBBQ1Zu0ENR9ZlNl2s6ILualw0J8QsJKyh-b_pUzl1ywaGCw1E7_Gcd_NK3U00wgOXxehRX4frwH841Qd3_Bnc48HQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvk7XDv7KCap5GpkD8YB6rIn5pJyq%2F3tkIxvziLi%2FTcBZp7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk5bXV81ReHz26zaZ%2BagidmVxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvk7XDv7KCap5GpkD8YB6rIn03PGSpaGqI%2F62gfUtxiT2yL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGbgc2h1DG8tgx9utv0L7%2BjwO6uTdFRAwGi2sLNK9fySOR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgif9bfzw0i9JFmjQBH6UowggIf_CLw8GydoukeZXq3a7nBcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
探索公共图书馆阅读推广新模式——以浙江图书馆官方抖音号“大咖来了”为例,单骅;洪烁,图书馆杂志,2021-10-15,期刊,46,1353,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNb9qof646lyf-BzsjNXQo1d15nhRV12_1bEXwp5nvNqr231ubp5a94__EJ1rRD75d26QWGd-jMewnwtkS2bok_TdK4vUfxzMad4n5jxir3AvBC7m6wdqfpp2wxESLiPHHOwoeS0R6jQTZmi0GU26IX-CEABIM-2CzWdXRMI4K5Mg==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvk7XDv7KCap5GpkD8YB6rIn18yU4Tz0MWJhW5rw067Rh97b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk5bXV81ReHz26zaZ%2BagidmVxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvk7XDv7KCap5GpkD8YB6rInz1WTGtqpRraLlTARI3tdd6L6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGbgc2h1DG8tgx9utv0L7%2BjwO6uTdFRAwGi2sLNK9fySOR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgif9bfzw0i9JFmjQBH6UowggSt4D09f6GvPkJ5z0j-O2ahcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
基于微信视频号的公共图书馆数字阅读营销策略研究,王晴,图书馆工作与研究,2022-08-15,期刊,45,1576,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOK334M23JmE_EWcyd71EeUdBmnYyVFQmsXHDtxdk2VNrkisJsidyroRvzEoZoxLgRfkV70SMXLr8DEShemhJjM7MJKKsT1Dn9aEMRN89tx8SlRURFhHe0mXkRZ7DVxEgTA3ZSJKskkspD91--Je61kHJCF1krwt2JIUJq8uNIWxA==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFjA5OuUizMW7weIJOk0QB0IArShW87vuzeoGZ9f1p8vh7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk49Gujna3dJCUDtmNShF4pRxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFjA5OuUizMW7weIJOk0QB0K61HmC6msOTNGHsH8k72baL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGbgc2h1DG8tgx9utv0L7%2BjyePRUwEkXIy4guYtxdLJq%2FR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvZ6wLRjlMxGeZI-lwrlla-xvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
基于SICAS模型的高校图书馆短视频阅读推广策略研究,刘晓莉;张雷,图书馆,2024-03-29 14:11,期刊,43,2794,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOK334M23JmE_EWcyd71EeUdBmnYyVFQmsXHDtxdk2VNhUCfSJaZUmbe1jbp8WOVij8xcT7aIk79AK-lU37UKR1GYPUIL0SYI5OkEhXSYc-QBBwTKM485UVqH1nzyzKQDDvs4HrwqGbwxbzZUidbFRYemGQzP0EYC4W5BOGIvMLZQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdrCpOSDrTKNGQdBiFAHwa0Ki53oDHVhL3rBjJdra9zHZVbR%2BIOkOC%2FHQ1GdJjpwk717b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk49Gujna3dJCUDtmNShF4pRxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdrCpOSDrTKNGQdBiFAHwa0Ki53oDHVhL3rBjJdra9zHZTFRTp9eSKo1JV2Q1jPgLDGL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGbgc2h1DG8tgx9utv0L7%2BjyePRUwEkXIy4guYtxdLJq%2FR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvFZWkbmzqGg1XDOwc8UtGfViqCPJLFwH2BlC2ozHIHgx3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
